Time;ID;UID;Latitude;Longitude;N0_ID;N0_RSSI;N0_distance;N1_ID;N1_RSSI;N1_distance;N2_ID;N2_RSSI;N2_distance;N3_ID;N3_RSSI;N3_distance;N4_ID;N4_RSSI;N4_distance;N5_ID;N5_RSSI;N5_distance;N6_ID;N6_RSSI;N6_distance;N7_ID;N7_RSSI;N7_distance;N8_ID;N8_RSSI;N8_distance;N9_ID;N9_RSSI;N9_distance;N10_ID;N10_RSSI;N10_distance;N11_ID;N11_RSSI;N11_distance;
1525364160;0025;6a00000003502600454e6037;55.852188;12.465590;17;-91;0.458816;44;-68;0.118998;48;-90;0.366949;82;-83;0.387003;84;-90;0.455384;;;;;;;;;;;;;;;;;;;;;;
1525364180;0025;6a00000003502600454e6037;55.852215;12.465948;17;-91;0.480038;32;-88;0.483152;44;-80;0.136993;48;-93;0.357074;82;-92;0.364572;84;-97;0.476103;;;;;;;;;;;;;;;;;;;
1525364200;0025;6a00000003502600454e6037;55.852207;12.466107;17;-93;0.488644;32;-91;0.491378;44;-68;0.149080;48;-92;0.350968;84;-91;0.484806;;;;;;;;;;;;;;;;;;;;;;
1525364220;0025;6a00000003502600454e6037;55.852016;12.466229;44;-73;0.146940;48;-92;0.326729;84;-91;0.481755;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364240;0025;6a00000003502600454e6037;55.851871;12.466142;17;-86;0.473988;39;-39;0.035478;44;-65;0.134657;48;-93;0.315678;69;-94;0.261328;84;-90;0.469733;;;;;;;;;;;;;;;;;;;
1525364260;0025;6a00000003502600454e6037;55.851749;12.466205;17;-93;0.471895;44;-74;0.132577;48;-91;0.313073;69;-89;0.255588;84;-89;0.468099;;;;;;;;;;;;;;;;;;;;;;
1525364280;0025;6a00000003502600454e6037;55.851685;12.466307;32;-95;0.477849;44;-82;0.136072;48;-95;0.331325;65;-85;0.337268;69;-87;0.255623;84;-91;0.471131;;;;;;;;;;;;;;;;;;;
1525364300;0025;6a00000003502600454e6037;55.851669;12.466380;32;-91;0.481729;44;-75;0.139059;48;-90;0.348575;65;-91;0.336136;69;-94;0.259014;84;-92;0.474785;;;;;;;;;;;;;;;;;;;
1525364320;0025;6a00000003502600454e6037;55.851425;12.466697;32;-94;0.492221;44;-75;0.153275;48;-91;0.312565;65;-79;0.304419;84;-92;0.484537;;;;;;;;;;;;;;;;;;;;;;
1525364340;0025;6a00000003502600454e6037;55.851147;12.466786;32;-76;0.489696;44;-77;0.156474;48;-82;0.270330;53;-73;0.272384;84;-92;0.481475;;;;;;;;;;;;;;;;;;;;;;
1525364360;0025;6a00000003502600454e6037;55.851051;12.466691;32;-86;0.482292;44;-77;0.153899;48;-83;0.251112;53;-77;0.255414;84;-88;0.473694;;;;;;;;;;;;;;;;;;;;;;
1525364380;0025;6a00000003502600454e6037;55.851147;12.466207;32;-78;0.455746;44;-69;0.123054;48;-83;0.239737;53;-88;0.281743;84;-92;0.446774;;;;;;;;;;;;;;;;;;;;;;
1525364400;0025;6a00000003502600454e6037;55.851032;12.465393;44;-80;0.078409;47;-87;0.259503;48;-72;0.201692;69;-128;0.161581;84;-85;0.394660;;;;;;;;;;;;;;;;;;;;;;
1525364420;0025;6a00000003502600454e6037;55.850895;12.464718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364440;0025;6a00000003502600454e6037;55.850643;12.463754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364460;0025;6a00000003502600454e6037;55.850563;12.463379;32;-63;0.269889;44;-82;0.096345;48;-87;0.161860;69;-22;0.030089;84;-83;0.260245;;;;;;;;;;;;;;;;;;;;;;
1525364480;0025;6a00000003502600454e6037;55.850441;12.463163;32;-69;0.253363;44;-73;0.116819;48;-73;0.186527;84;-72;0.244764;;;;;;;;;;;;;;;;;;;;;;;;;
1525364500;0025;6a00000003502600454e6037;55.850384;12.462329;17;-83;0.198510;32;-64;0.199613;44;-85;0.159060;48;-79;0.185640;84;-83;0.192420;;;;;;;;;;;;;;;;;;;;;;
1525364520;0025;6a00000003502600454e6037;55.850292;12.461544;17;-74;0.147919;42;-128;0.173377;44;-81;0.205040;48;-84;0.146279;84;-76;0.142085;;;;;;;;;;;;;;;;;;;;;;
1525364540;0025;6a00000003502600454e6037;55.850269;12.460835;32;-70;0.106013;42;-60;0.161566;44;-72;0.245874;48;-67;0.104346;84;-67;0.097050;;;;;;;;;;;;;;;;;;;;;;
1525364560;0025;6a00000003502600454e6037;55.850170;12.460317;32;-84;0.072288;42;-65;0.184627;44;-82;0.281089;48;-75;0.070609;65;-79;0.578126;84;-67;0.063718;;;;;;;;;;;;;;;;;;;
1525364580;0025;6a00000003502600454e6037;55.850132;12.459855;40;-68;0.203702;44;-79;0.308747;47;-92;0.658528;48;-60;0.042682;69;-17;0.009784;84;-52;0.035062;;;;;;;;;;;;;;;;;;;
1525364600;0025;6a00000003502600454e6037;55.850121;12.459359;40;-76;0.235151;44;-72;0.337386;47;-89;0.695659;48;-31;0.012849;69;-20;0.005965;84;-32;0.004729;;;;;;;;;;;;;;;;;;;
1525364620;0025;6a00000003502600454e6037;55.850147;12.459196;40;-61;0.245317;44;-74;0.344564;48;-24;0.002441;84;-35;0.006707;;;;;;;;;;;;;;;;;;;;;;;;;
1525364640;0025;6a00000003502600454e6037;55.850155;12.459180;42;-67;0.246173;44;-68;0.343989;48;-25;0.001131;84;-39;0.007808;;;;;;;;;;;;;;;;;;;;;;;;;
1525364660;0025;6a00000003502600454e6037;55.850140;12.459176;42;-68;0.245427;44;-71;0.343572;48;-16;0.001865;84;-35;0.007084;;;;;;;;;;;;;;;;;;;;;;;;;
1525364680;0025;6a00000003502600454e6037;55.850140;12.459186;42;-83;0.246955;44;-85;0.343043;84;-41;0.007430;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364700;0025;6a00000003502600454e6037;55.850140;12.459182;33;-96;0.605097;42;-79;0.246327;44;-88;0.341516;84;-41;0.007620;;;;;;;;;;;;;;;;;;;;;;;;;
1525364720;0025;6a00000003502600454e6037;55.850147;12.459182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364740;0025;6a00000003502600454e6037;55.850147;12.459182;32;-26;0.003671;42;-79;0.245752;44;-86;0.337823;84;-40;0.006727;;;;;;;;;;;;;;;;;;;;;;;;;
1525364760;0025;6a00000003502600454e6037;55.850140;12.459178;32;-32;0.003210;42;-77;0.246394;44;-94;0.337462;84;-39;0.007501;;;;;;;;;;;;;;;;;;;;;;;;;
1525364780;0025;6a00000003502600454e6037;55.850140;12.459184;42;-79;0.246762;44;-89;0.338685;84;-42;0.007262;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364800;0025;6a00000003502600454e6037;55.850140;12.459188;42;-75;0.247990;44;-86;0.339600;84;-41;0.007262;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364820;0025;6a00000003502600454e6037;55.850140;12.459194;40;-82;0.316281;42;-79;0.247368;44;-90;0.339211;84;-43;0.007084;;;;;;;;;;;;;;;;;;;;;;;;;
1525364840;0025;6a00000003502600454e6037;55.850140;12.459200;42;-77;0.246573;44;-94;0.339582;84;-40;0.006370;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364860;0025;6a00000003502600454e6037;55.850155;12.459189;42;-73;0.247329;44;-90;0.339795;84;-41;0.006995;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364880;0025;6a00000003502600454e6037;55.850155;12.459189;42;-75;0.246955;44;-89;0.339604;84;-41;0.007226;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364900;0025;6a00000003502600454e6037;55.850155;12.459180;33;-80;0.302239;42;-79;0.247048;44;-89;0.339693;84;-41;0.008022;;;;;;;;;;;;;;;;;;;;;;;;;
1525364920;0025;6a00000003502600454e6037;55.850155;12.459178;32;-30;0.000893;33;-78;0.282757;42;-76;0.247337;44;-94;0.340158;84;-42;0.008388;;;;;;;;;;;;;;;;;;;;;;
1525364940;0025;6a00000003502600454e6037;55.850147;12.459178;32;-16;0.001250;33;-71;0.268381;42;-80;0.246913;44;-91;0.341077;84;-41;0.007785;;;;;;;;;;;;;;;;;;;;;;
1525364960;0025;6a00000003502600454e6037;55.850155;12.459178;32;-20;0.000000;33;-80;0.256393;42;-86;0.246556;44;-94;0.340448;84;-44;0.007921;;;;;;;;;;;;;;;;;;;;;;
1525364980;0025;6a00000003502600454e6037;55.850155;12.459180;32;-14;0.000000;33;-85;0.219186;42;-79;0.246564;44;-94;0.342174;84;-42;0.007284;;;;;;;;;;;;;;;;;;;;;;
1525365000;0025;6a00000003502600454e6037;55.850147;12.459180;32;-20;0.000357;33;-67;0.178020;42;-76;0.247523;44;-92;0.340430;84;-49;0.006707;;;;;;;;;;;;;;;;;;;;;;
1525365020;0025;6a00000003502600454e6037;55.850147;12.459182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365040;0025;6a00000003502600454e6037;55.850147;12.459182;32;-16;0.001012;33;-64;0.105186;42;-91;0.245503;44;-91;0.338489;84;-48;0.007016;;;;;;;;;;;;;;;;;;;;;;
1525365060;0025;6a00000003502600454e6037;55.850147;12.459182;32;-16;0.000973;33;-64;0.070768;42;-80;0.245265;44;-85;0.339493;84;-41;0.006898;;;;;;;;;;;;;;;;;;;;;;
1525365080;0025;6a00000003502600454e6037;55.850147;12.459182;32;-15;0.002305;33;-50;0.037827;42;-77;0.246438;44;-91;0.338973;84;-44;0.006707;;;;;;;;;;;;;;;;;;;;;;
1525365100;0025;6a00000003502600454e6037;55.850147;12.459169;32;-17;0.001511;33;-24;0.010298;44;-91;0.340614;65;-80;0.248932;84;-41;0.007690;;;;;;;;;;;;;;;;;;;;;;
1525365120;0025;6a00000003502600454e6037;55.850147;12.459173;44;-94;0.338773;80;-69;0.228569;84;-38;0.007806;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365140;0025;6a00000003502600454e6037;55.850147;12.459173;33;-13;0.001072;44;-87;0.340413;80;-67;0.229408;84;-42;0.008097;;;;;;;;;;;;;;;;;;;;;;;;;
1525365160;0025;6a00000003502600454e6037;55.850140;12.459182;32;-19;0.002143;42;-83;0.248558;44;-89;0.343706;80;-67;0.228327;84;-48;0.007016;;;;;;;;;;;;;;;;;;;;;;
1525365180;0025;6a00000003502600454e6037;55.850140;12.459189;42;-90;0.248806;44;-90;0.339955;80;-68;0.227377;84;-49;0.006426;;;;;;;;;;;;;;;;;;;;;;;;;
1525365200;0025;6a00000003502600454e6037;55.850140;12.459194;42;-84;0.247151;44;-95;0.340616;80;-76;0.226371;84;-45;0.006013;;;;;;;;;;;;;;;;;;;;;;;;;
1525365220;0025;6a00000003502600454e6037;55.850147;12.459186;42;-81;0.246735;44;-91;0.340546;80;-72;0.226923;84;-56;0.006937;;;;;;;;;;;;;;;;;;;;;;;;;
1525365240;0025;6a00000003502600454e6037;55.850140;12.459184;42;-87;0.248578;44;-94;0.341157;80;-69;0.228569;84;-48;0.007194;;;;;;;;;;;;;;;;;;;;;;;;;
1525365260;0025;6a00000003502600454e6037;55.850140;12.459186;42;-82;0.249585;44;-94;0.339822;84;-49;0.007143;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365280;0025;6a00000003502600454e6037;55.850140;12.459186;42;-86;0.249941;44;-93;0.339184;53;-92;0.213155;84;-48;0.006727;;;;;;;;;;;;;;;;;;;;;;;;;
1525365300;0025;6a00000003502600454e6037;55.850140;12.459184;42;-81;0.248100;44;-90;0.340849;53;-94;0.157037;84;-50;0.006308;;;;;;;;;;;;;;;;;;;;;;;;;
1525365320;0025;6a00000003502600454e6037;55.850140;12.459182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365340;0025;6a00000003502600454e6037;55.850140;12.459182;42;-89;0.251311;44;-92;0.339914;53;-57;0.045455;84;-43;0.006131;;;;;;;;;;;;;;;;;;;;;;;;;
1525365360;0025;6a00000003502600454e6037;55.850140;12.459182;44;-95;0.340746;84;-51;0.006191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365380;0025;6a00000003502600454e6037;55.850147;12.459182;32;-14;0.002305;44;-93;0.340337;84;-44;0.006780;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365400;0025;6a00000003502600454e6037;55.850155;12.459178;44;-95;0.340579;84;-41;0.007169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365420;0025;6a00000003502600454e6037;55.850155;12.459173;44;-91;0.340864;84;-43;0.007342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365440;0025;6a00000003502600454e6037;55.850155;12.459178;33;-128;0.001713;44;-92;0.339900;84;-50;0.007081;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365460;0025;6a00000003502600454e6037;55.850155;12.459178;44;-92;0.339483;84;-47;0.007169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365480;0025;6a00000003502600454e6037;55.850155;12.459180;44;-92;0.339084;84;-43;0.006937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365500;0025;6a00000003502600454e6037;55.850163;12.459178;44;-88;0.338773;84;-44;0.007060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365520;0025;6a00000003502600454e6037;55.850155;12.459180;44;-93;0.339175;69;-128;0.001003;70;-86;0.304494;84;-43;0.006694;;;;;;;;;;;;;;;;;;;;;;;;;
1525365540;0025;6a00000003502600454e6037;55.850163;12.459178;44;-90;0.338655;70;-90;0.245360;84;-45;0.006956;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365560;0025;6a00000003502600454e6037;55.850163;12.459178;44;-92;0.339406;70;-90;0.191635;84;-50;0.007192;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365580;0025;6a00000003502600454e6037;55.850163;12.459176;44;-92;0.340246;48;-128;0.002107;70;-80;0.158846;84;-49;0.007400;;;;;;;;;;;;;;;;;;;;;;;;;
1525365600;0025;6a00000003502600454e6037;55.850163;12.459176;39;-128;0.006370;44;-93;0.340739;70;-79;0.115209;84;-50;0.007025;;;;;;;;;;;;;;;;;;;;;;;;;
1525365620;0025;6a00000003502600454e6037;55.850163;12.459178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365640;0025;6a00000003502600454e6037;55.850163;12.459176;44;-94;0.341877;70;-58;0.049298;84;-43;0.007192;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365660;0025;6a00000003502600454e6037;55.850155;12.459171;44;-92;0.341167;70;-61;0.024323;84;-48;0.007785;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365680;0025;6a00000003502600454e6037;55.850155;12.459176;44;-90;0.341567;70;-17;0.006370;84;-44;0.007253;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365700;0025;6a00000003502600454e6037;55.850155;12.459180;44;-94;0.340587;84;-44;0.006804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365720;0025;6a00000003502600454e6037;55.850163;12.459169;44;-89;0.341045;84;-44;0.007583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365740;0025;6a00000003502600454e6037;55.850170;12.459173;44;-89;0.339822;84;-43;0.008016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365760;0025;6a00000003502600454e6037;55.850163;12.459189;44;-90;0.339271;49;-15;0.004078;84;-43;0.006544;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365780;0025;6a00000003502600454e6037;55.850163;12.459200;44;-100;0.337720;69;-128;0.003412;84;-45;0.005824;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365800;0025;6a00000003502600454e6037;55.850163;12.459207;17;-19;0.006012;32;-18;0.009164;44;-89;0.335990;84;-45;0.006093;;;;;;;;;;;;;;;;;;;;;;;;;
1525365820;0025;6a00000003502600454e6037;55.850155;12.459194;40;-128;0.245911;44;-75;0.335910;78;-24;0.002203;84;-40;0.006076;;;;;;;;;;;;;;;;;;;;;;;;;
1525365840;0025;6a00000003502600454e6037;55.850147;12.459192;17;-13;0.001560;44;-78;0.337534;78;-23;0.002203;81;-87;0.569124;84;-31;0.006429;;;;;;;;;;;;;;;;;;;;;;
1525365860;0025;6a00000003502600454e6037;55.850140;12.459178;44;-87;0.338163;84;-36;0.007785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365880;0025;6a00000003502600454e6037;55.850140;12.459189;44;-88;0.339185;48;-12;0.001611;65;-16;0.003267;69;-15;0.002867;70;-17;0.003729;84;-52;0.006370;;;;;;;;;;;;;;;;;;;
1525365900;0025;6a00000003502600454e6037;55.850140;12.459171;42;-21;0.000920;44;-89;0.343438;70;-22;0.002640;78;-26;0.003068;84;-58;0.007262;;;;;;;;;;;;;;;;;;;;;;
1525365920;0025;6a00000003502600454e6037;55.850121;12.459184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365940;0025;6a00000003502600454e6037;55.850140;12.459180;44;-94;0.342624;84;-52;0.006846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365960;0025;6a00000003502600454e6037;55.850140;12.459171;44;-92;0.341555;69;-20;0.000893;70;-13;0.001917;84;-48;0.007917;;;;;;;;;;;;;;;;;;;;;;;;;
1525365980;0025;6a00000003502600454e6037;55.850132;12.459176;32;-13;0.002085;44;-87;0.340983;84;-52;0.007667;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366000;0025;6a00000003502600454e6037;55.850132;12.459180;44;-94;0.340856;69;-128;0.002979;84;-49;0.007667;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366020;0025;6a00000003502600454e6037;55.850132;12.459188;44;-89;0.339693;84;-44;0.006426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366040;0025;6a00000003502600454e6037;55.850132;12.459188;44;-91;0.338733;84;-53;0.006190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366060;0025;6a00000003502600454e6037;55.850140;12.459186;44;-91;0.336799;48;-16;0.001611;84;-43;0.006251;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366080;0025;6a00000003502600454e6037;55.850140;12.459184;44;-92;0.337215;80;-128;0.001131;84;-46;0.006370;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366100;0025;6a00000003502600454e6037;55.850132;12.459180;17;-22;0.000848;32;-128;0.001321;44;-86;0.338681;84;-50;0.006780;;;;;;;;;;;;;;;;;;;;;;;;;
1525366120;0025;6a00000003502600454e6037;55.850140;12.459171;17;-21;0.001148;44;-87;0.339239;84;-57;0.007963;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366140;0025;6a00000003502600454e6037;55.850147;12.459169;44;-82;0.338091;65;-25;0.003321;69;-26;0.000655;70;-30;0.002107;80;-19;0.001977;84;-48;0.007620;;;;;;;;;;;;;;;;;;;
1525366160;0025;6a00000003502600454e6037;55.850155;12.459157;44;-90;0.338125;69;-31;0.001701;70;-28;0.002360;80;-13;0.002257;84;-49;0.008214;;;;;;;;;;;;;;;;;;;;;;
1525366180;0025;6a00000003502600454e6037;55.850147;12.459167;44;-85;0.336909;48;-18;0.001148;70;-15;0.002297;80;-19;0.002584;84;-61;0.007548;;;;;;;;;;;;;;;;;;;;;;
1525366200;0025;6a00000003502600454e6037;55.850147;12.459162;32;-18;0.000973;44;-89;0.338386;78;-37;0.000945;84;-57;0.007785;;;;;;;;;;;;;;;;;;;;;;;;;
1525366220;0025;6a00000003502600454e6037;55.850140;12.459157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366240;0025;6a00000003502600454e6037;55.850140;12.459159;32;-20;0.002134;39;-128;0.000238;44;-89;0.336856;65;-128;0.000476;84;-48;0.008036;;;;;;;;;;;;;;;;;;;;;;
1525366260;0025;6a00000003502600454e6037;55.850140;12.459169;44;-89;0.334671;60;-20;0.002195;84;-64;0.007194;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366280;0025;6a00000003502600454e6037;55.850132;12.459173;44;-91;0.336310;60;-22;0.002085;84;-44;0.005542;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366300;0025;6a00000003502600454e6037;55.850140;12.459173;44;-94;0.335914;60;-15;0.002085;84;-40;0.005307;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366320;0025;6a00000003502600454e6037;55.850140;12.459164;44;-91;0.335851;60;-16;0.001560;84;-42;0.006544;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366340;0025;6a00000003502600454e6037;55.850132;12.459162;44;-92;0.336603;60;-18;0.001976;84;-40;0.007400;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366360;0025;6a00000003502600454e6037;55.850132;12.459167;44;-93;0.335416;60;-17;0.002107;84;-42;0.006937;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366380;0025;6a00000003502600454e6037;55.850121;12.459166;44;-88;0.337470;60;-18;0.003348;84;-38;0.006940;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366400;0025;6a00000003502600454e6037;55.850132;12.459162;44;-85;0.335532;60;-38;0.002143;84;-37;0.006965;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366420;0025;6a00000003502600454e6037;55.850140;12.459162;44;-95;0.337022;49;-128;0.000848;60;-19;0.001310;84;-56;0.007203;;;;;;;;;;;;;;;;;;;;;;;;;
1525366440;0025;6a00000003502600454e6037;55.850140;12.459166;44;-90;0.336673;60;-17;0.001977;81;-71;0.255203;84;-53;0.006965;;;;;;;;;;;;;;;;;;;;;;;;;
1525366460;0025;6a00000003502600454e6037;55.850147;12.459171;44;-85;0.335130;60;-19;0.001905;81;-77;0.179623;84;-50;0.006489;;;;;;;;;;;;;;;;;;;;;;;;;
1525366480;0025;6a00000003502600454e6037;55.850147;12.459164;44;-94;0.337351;60;-16;0.001429;81;-71;0.119073;84;-55;0.007135;;;;;;;;;;;;;;;;;;;;;;;;;
1525366500;0025;6a00000003502600454e6037;55.850147;12.459155;44;-92;0.337936;73;-84;0.405510;81;-71;0.064460;84;-50;0.007903;;;;;;;;;;;;;;;;;;;;;;;;;
1525366520;0025;6a00000003502600454e6037;55.850140;12.459151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366540;0025;6a00000003502600454e6037;55.850140;12.459146;44;-93;0.338489;73;-90;0.379093;81;-13;0.006443;84;-54;0.008751;;;;;;;;;;;;;;;;;;;;;;;;;
1525366560;0025;6a00000003502600454e6037;55.850140;12.459146;44;-93;0.338795;73;-86;0.365266;84;-51;0.008632;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366580;0025;6a00000003502600454e6037;55.850132;12.459143;73;-90;0.355343;84;-42;0.007382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366600;0025;6a00000003502600454e6037;55.850140;12.459151;73;-91;0.345257;84;-62;0.007135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366620;0025;6a00000003502600454e6037;55.850155;12.459149;48;-13;0.001701;69;-12;0.003847;73;-89;0.330934;80;-12;0.001976;81;-31;0.001786;84;-44;0.008033;;;;;;;;;;;;;;;;;;;
1525366640;0025;6a00000003502600454e6037;55.850140;12.459155;48;-17;0.000881;70;-19;0.001697;73;-90;0.318834;80;-18;0.001131;81;-37;0.001905;84;-47;0.007382;;;;;;;;;;;;;;;;;;;
1525366660;0025;6a00000003502600454e6037;55.850147;12.459171;70;-37;0.001713;73;-83;0.309088;78;-16;0.001762;81;-28;0.001148;84;-36;0.006308;;;;;;;;;;;;;;;;;;;;;;
1525366680;0025;6a00000003502600454e6037;0.000000;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362040;0027;5600000003502500454e6037;55.850147;12.459155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362060;0027;5600000003502500454e6037;55.850147;12.459159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362080;0027;5600000003502500454e6037;55.850147;12.459157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362100;0027;5600000003502500454e6037;55.850163;12.459151;17;-21;0.001232;33;-20;0.003509;34;-93;0.467255;36;-15;0.002798;;;;;;;;;;;;;;;;;;;;;;;;;
1525362120;0027;5600000003502500454e6037;55.850170;12.459159;17;-19;0.001865;33;-17;0.003393;36;-17;0.003022;40;-14;0.002305;47;-24;0.002545;;;;;;;;;;;;;;;;;;;;;;
1525362140;0027;5600000003502500454e6037;55.850178;12.459155;17;-21;0.002697;32;-23;0.002556;36;-13;0.003272;42;-25;0.002556;47;-17;0.004495;;;;;;;;;;;;;;;;;;;;;;
1525362160;0027;5600000003502500454e6037;55.850163;12.459151;17;-23;0.001131;36;-24;0.001667;40;-24;0.000238;42;-12;0.001762;47;-32;0.003272;;;;;;;;;;;;;;;;;;;;;;
1525362180;0027;5600000003502500454e6037;55.850163;12.459147;17;-13;0.001250;36;-13;0.002024;42;-14;0.001003;69;-13;0.002548;;;;;;;;;;;;;;;;;;;;;;;;;
1525362200;0027;5600000003502500454e6037;55.850155;12.459149;17;-18;0.001511;36;-14;0.002195;50;-15;0.002528;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362220;0027;5600000003502500454e6037;55.850147;12.459141;17;-29;0.002297;32;-19;0.001976;36;-22;0.002660;50;-14;0.003272;;;;;;;;;;;;;;;;;;;;;;;;;
1525362240;0027;5600000003502500454e6037;55.850155;12.459128;17;-21;0.002810;32;-15;0.002297;50;-38;0.001977;64;-19;0.002972;65;-16;0.001905;;;;;;;;;;;;;;;;;;;;;;
1525362260;0027;5600000003502500454e6037;55.850163;12.459392;17;-59;0.012886;32;-52;0.013480;50;-26;0.001429;64;-45;0.006727;65;-43;0.006308;75;-59;0.014525;;;;;;;;;;;;;;;;;;;
1525362280;0027;5600000003502500454e6037;55.850185;12.459810;17;-69;0.039376;32;-65;0.040384;50;-41;0.002195;64;-43;0.010672;75;-66;0.039965;;;;;;;;;;;;;;;;;;;;;;
1525362300;0027;5600000003502500454e6037;55.850227;12.460270;17;-79;0.068399;32;-58;0.069310;50;-32;0.010499;53;-62;0.069761;64;-43;0.015450;75;-79;0.068837;;;;;;;;;;;;;;;;;;;
1525362320;0027;5600000003502500454e6037;55.850307;12.460738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362340;0027;5600000003502500454e6037;55.850319;12.461182;17;-65;0.126275;32;-84;0.128808;50;-30;0.009656;53;-63;0.128059;64;-46;0.020805;75;-82;0.125569;;;;;;;;;;;;;;;;;;;
1525362360;0027;5600000003502500454e6037;55.850300;12.461634;17;-85;0.155670;32;-78;0.156795;50;-37;0.011429;64;-54;0.025433;75;-88;0.153370;;;;;;;;;;;;;;;;;;;;;;
1525362380;0027;5600000003502500454e6037;55.850319;12.462091;17;-56;0.184704;32;-70;0.185556;50;-30;0.013197;53;-58;0.184730;64;-54;0.033053;75;-77;0.182018;;;;;;;;;;;;;;;;;;;
1525362400;0027;5600000003502500454e6037;55.850307;12.462641;17;-68;0.219420;32;-67;0.220136;50;-45;0.021522;53;-62;0.219539;64;-46;0.046977;75;-88;0.216212;;;;;;;;;;;;;;;;;;;
1525362420;0027;5600000003502500454e6037;55.850327;12.463117;17;-85;0.249319;32;-77;0.250339;50;-44;0.054965;53;-84;0.248712;64;-47;0.056258;75;-90;0.245873;;;;;;;;;;;;;;;;;;;
1525362440;0027;5600000003502500454e6037;55.850307;12.463104;17;-72;0.248754;32;-79;0.249348;50;-49;0.033017;64;-43;0.034682;75;-92;0.245198;;;;;;;;;;;;;;;;;;;;;;
